Plant and tissue mass output file
"Day","Hour","t_0","Y_0","Y_leaf0","Y_root0","Y_seed0","Y_stem0,"Y_n(1           ),Y_n(2           ),Y_n(3           ),,"dY_dt|rk est"
"55","7",1327.00, 9.30E-02, 3.84E-02, 2.38E-02, 7.38E-03, 2.24E-02, 9.30E-02, 9.40E-02, 9.26E-02, 8.06E-04
"55","8",1328.00, 9.35E-02, 3.87E-02, 2.39E-02, 7.35E-03, 2.25E-02, 9.35E-02, 9.44E-02, 9.30E-02, 8.71E-04
"55","9",1329.00, 9.39E-02, 3.89E-02, 2.40E-02, 7.32E-03, 2.26E-02, 9.39E-02, 9.49E-02, 9.35E-02, 9.87E-04
"55","10",1330.00, 9.44E-02, 3.92E-02, 2.42E-02, 7.29E-03, 2.27E-02, 9.44E-02, 9.55E-02, 9.41E-02, 1.14E-03
"55","11",1331.00, 9.50E-02, 3.95E-02, 2.43E-02, 7.27E-03, 2.28E-02, 9.50E-02, 9.61E-02, 9.48E-02, 1.32E-03
"55","12",1332.00, 9.57E-02, 3.99E-02, 2.45E-02, 7.25E-03, 2.29E-02, 9.57E-02, 9.54E-02, 9.28E-02,-2.81E-03
"55","13",1333.00, 9.42E-02, 3.94E-02, 2.42E-02, 7.08E-03, 2.26E-02, 9.42E-02, 9.41E-02, 9.15E-02,-2.58E-03
"55","14",1334.00, 9.29E-02, 3.89E-02, 2.38E-02, 6.91E-03, 2.22E-02, 9.29E-02, 9.28E-02, 9.04E-02,-2.37E-03
"55","15",1335.00, 9.17E-02, 3.85E-02, 2.35E-02, 6.76E-03, 2.19E-02, 9.17E-02, 9.16E-02, 8.93E-02,-2.21E-03
"55","16",1336.00, 9.06E-02, 3.81E-02, 2.33E-02, 6.61E-03, 2.16E-02, 9.06E-02, 9.06E-02, 8.82E-02,-2.08E-03
"55","17",1337.00, 8.95E-02, 3.77E-02, 2.30E-02, 6.47E-03, 2.13E-02, 8.95E-02, 8.95E-02, 8.73E-02,-2.00E-03
"55","18",1338.00, 8.85E-02, 3.74E-02, 2.27E-02, 6.34E-03, 2.11E-02, 8.85E-02, 8.85E-02, 8.63E-02,-1.95E-03
"55","19",1339.00, 8.75E-02, 3.70E-02, 2.25E-02, 6.20E-03, 2.08E-02, 8.75E-02, 8.75E-02, 8.53E-02,-1.95E-03
"55","20",1340.00, 8.65E-02, 3.67E-02, 2.22E-02, 6.07E-03, 2.06E-02, 8.65E-02, 8.65E-02, 8.43E-02,-1.99E-03
"55","21",1341.00, 8.55E-02, 3.63E-02, 2.20E-02, 5.94E-03, 2.03E-02, 8.55E-02, 8.55E-02, 8.33E-02,-2.05E-03
"55","22",1342.00, 8.44E-02, 3.60E-02, 2.17E-02, 5.81E-03, 2.00E-02, 8.44E-02, 8.44E-02, 8.22E-02,-2.13E-03
"55","23",1343.00, 8.34E-02, 3.56E-02, 2.15E-02, 5.68E-03, 1.97E-02, 8.34E-02, 8.33E-02, 8.11E-02,-2.22E-03
"56","0",1344.00, 8.22E-02, 3.52E-02, 2.12E-02, 5.54E-03, 1.95E-02, 8.22E-02, 8.37E-02, 8.31E-02, 2.61E-03
"56","1",1345.00, 8.36E-02, 3.58E-02, 2.15E-02, 5.57E-03, 1.97E-02, 8.36E-02, 8.49E-02, 8.42E-02, 2.19E-03
"56","2",1346.00, 8.47E-02, 3.63E-02, 2.18E-02, 5.59E-03, 2.00E-02, 8.47E-02, 8.59E-02, 8.49E-02, 1.71E-03
"56","3",1347.00, 8.55E-02, 3.68E-02, 2.21E-02, 5.59E-03, 2.02E-02, 8.55E-02, 8.66E-02, 8.56E-02, 1.36E-03
"56","4",1348.00, 8.62E-02, 3.72E-02, 2.22E-02, 5.57E-03, 2.03E-02, 8.62E-02, 8.72E-02, 8.61E-02, 1.12E-03
"56","5",1349.00, 8.68E-02, 3.75E-02, 2.24E-02, 5.55E-03, 2.04E-02, 8.68E-02, 8.78E-02, 8.66E-02, 9.68E-04
"56","6",1350.00, 8.73E-02, 3.78E-02, 2.25E-02, 5.52E-03, 2.05E-02, 8.73E-02, 8.82E-02, 8.70E-02, 8.99E-04
"56","7",1351.00, 8.78E-02, 3.81E-02, 2.27E-02, 5.48E-03, 2.06E-02, 8.78E-02, 8.87E-02, 8.74E-02, 8.99E-04
"56","8",1352.00, 8.82E-02, 3.83E-02, 2.28E-02, 5.45E-03, 2.07E-02, 8.82E-02, 8.92E-02, 8.79E-02, 9.58E-04
"56","9",1353.00, 8.87E-02, 3.86E-02, 2.29E-02, 5.42E-03, 2.08E-02, 8.87E-02, 8.97E-02, 8.85E-02, 1.07E-03
"56","10",1354.00, 8.93E-02, 3.89E-02, 2.31E-02, 5.39E-03, 2.09E-02, 8.93E-02, 9.03E-02, 8.91E-02, 1.21E-03
"56","11",1355.00, 8.99E-02, 3.93E-02, 2.32E-02, 5.36E-03, 2.10E-02, 8.99E-02, 9.09E-02, 8.98E-02, 1.38E-03
"56","12",1356.00, 9.06E-02, 3.97E-02, 2.34E-02, 5.34E-03, 2.11E-02, 9.06E-02, 9.03E-02, 8.79E-02,-2.64E-03
"56","13",1357.00, 8.92E-02, 3.92E-02, 2.31E-02, 5.20E-03, 2.08E-02, 8.92E-02, 8.90E-02, 8.67E-02,-2.42E-03
"56","14",1358.00, 8.80E-02, 3.87E-02, 2.28E-02, 5.06E-03, 2.05E-02, 8.80E-02, 8.79E-02, 8.56E-02,-2.23E-03
"56","15",1359.00, 8.69E-02, 3.83E-02, 2.25E-02, 4.94E-03, 2.02E-02, 8.69E-02, 8.68E-02, 8.46E-02,-2.07E-03
"56","16",1360.00, 8.58E-02, 3.79E-02, 2.22E-02, 4.82E-03, 1.99E-02, 8.58E-02, 8.58E-02, 8.36E-02,-1.95E-03
"56","17",1361.00, 8.48E-02, 3.75E-02, 2.20E-02, 4.70E-03, 1.97E-02, 8.48E-02, 8.48E-02, 8.27E-02,-1.87E-03
"56","18",1362.00, 8.38E-02, 3.72E-02, 2.17E-02, 4.59E-03, 1.94E-02, 8.38E-02, 8.38E-02, 8.18E-02,-1.83E-03
"56","19",1363.00, 8.29E-02, 3.68E-02, 2.15E-02, 4.48E-03, 1.92E-02, 8.29E-02, 8.29E-02, 8.09E-02,-1.83E-03
"56","20",1364.00, 8.20E-02, 3.65E-02, 2.13E-02, 4.37E-03, 1.90E-02, 8.20E-02, 8.20E-02, 7.99E-02,-1.86E-03
"56","21",1365.00, 8.10E-02, 3.61E-02, 2.10E-02, 4.27E-03, 1.87E-02, 8.10E-02, 8.10E-02, 7.90E-02,-1.92E-03
"56","22",1366.00, 8.00E-02, 3.58E-02, 2.08E-02, 4.16E-03, 1.85E-02, 8.00E-02, 8.00E-02, 7.80E-02,-2.00E-03
"56","23",1367.00, 7.90E-02, 3.54E-02, 2.05E-02, 4.05E-03, 1.82E-02, 7.90E-02, 7.89E-02, 7.69E-02,-2.08E-03
"57","0",1368.00, 7.80E-02, 3.50E-02, 2.03E-02, 3.94E-03, 1.79E-02, 7.80E-02, 7.94E-02, 7.89E-02, 2.54E-03
"57","1",1369.00, 7.93E-02, 3.56E-02, 2.06E-02, 3.95E-03, 1.82E-02, 7.93E-02, 8.06E-02, 7.99E-02, 2.17E-03
"57","2",1370.00, 8.04E-02, 3.62E-02, 2.09E-02, 3.95E-03, 1.85E-02, 8.04E-02, 8.15E-02, 8.07E-02, 1.73E-03
"57","3",1371.00, 8.13E-02, 3.66E-02, 2.11E-02, 3.93E-03, 1.86E-02, 8.13E-02, 8.23E-02, 8.14E-02, 1.40E-03
"57","4",1372.00, 8.20E-02, 3.70E-02, 2.13E-02, 3.91E-03, 1.88E-02, 8.20E-02, 8.29E-02, 8.19E-02, 1.17E-03
"57","5",1373.00, 8.26E-02, 3.74E-02, 2.15E-02, 3.88E-03, 1.89E-02, 8.26E-02, 8.35E-02, 8.24E-02, 1.03E-03
"57","6",1374.00, 8.31E-02, 3.77E-02, 2.16E-02, 3.85E-03, 1.90E-02, 8.31E-02, 8.40E-02, 8.29E-02, 9.63E-04
"57","7",1375.00, 8.36E-02, 3.80E-02, 2.18E-02, 3.81E-03, 1.91E-02, 8.36E-02, 8.45E-02, 8.34E-02, 9.63E-04
"57","8",1376.00, 8.41E-02, 3.83E-02, 2.19E-02, 3.78E-03, 1.92E-02, 8.41E-02, 8.50E-02, 8.39E-02, 1.02E-03
"57","9",1377.00, 8.46E-02, 3.86E-02, 2.21E-02, 3.74E-03, 1.93E-02, 8.46E-02, 8.55E-02, 8.45E-02, 1.12E-03
"57","10",1378.00, 8.52E-02, 3.89E-02, 2.22E-02, 3.71E-03, 1.94E-02, 8.52E-02, 8.61E-02, 8.51E-02, 1.25E-03
"57","11",1379.00, 8.58E-02, 3.93E-02, 2.24E-02, 3.67E-03, 1.95E-02, 8.58E-02, 8.68E-02, 8.59E-02, 1.41E-03
"57","12",1380.00, 8.65E-02, 3.97E-02, 2.26E-02, 3.64E-03, 1.96E-02, 8.65E-02, 8.62E-02, 8.40E-02,-2.51E-03
"57","13",1381.00, 8.52E-02, 3.92E-02, 2.23E-02, 3.53E-03, 1.93E-02, 8.52E-02, 8.50E-02, 8.29E-02,-2.31E-03
"57","14",1382.00, 8.41E-02, 3.87E-02, 2.20E-02, 3.42E-03, 1.90E-02, 8.41E-02, 8.39E-02, 8.18E-02,-2.12E-03
"57","15",1383.00, 8.30E-02, 3.83E-02, 2.17E-02, 3.32E-03, 1.88E-02, 8.30E-02, 8.29E-02, 8.09E-02,-1.97E-03
"57","16",1384.00, 8.20E-02, 3.79E-02, 2.14E-02, 3.22E-03, 1.85E-02, 8.20E-02, 8.19E-02, 8.00E-02,-1.86E-03
"57","17",1385.00, 8.10E-02, 3.75E-02, 2.12E-02, 3.13E-03, 1.83E-02, 8.10E-02, 8.10E-02, 7.91E-02,-1.78E-03
"57","18",1386.00, 8.01E-02, 3.72E-02, 2.10E-02, 3.04E-03, 1.81E-02, 8.01E-02, 8.01E-02, 7.82E-02,-1.75E-03
"57","19",1387.00, 7.92E-02, 3.68E-02, 2.07E-02, 2.95E-03, 1.78E-02, 7.92E-02, 7.92E-02, 7.73E-02,-1.75E-03
"57","20",1388.00, 7.83E-02, 3.65E-02, 2.05E-02, 2.86E-03, 1.76E-02, 7.83E-02, 7.83E-02, 7.64E-02,-1.78E-03
"57","21",1389.00, 7.74E-02, 3.61E-02, 2.03E-02, 2.77E-03, 1.74E-02, 7.74E-02, 7.74E-02, 7.55E-02,-1.83E-03
"57","22",1390.00, 7.65E-02, 3.58E-02, 2.00E-02, 2.68E-03, 1.72E-02, 7.65E-02, 7.64E-02, 7.45E-02,-1.91E-03
"57","23",1391.00, 7.55E-02, 3.54E-02, 1.98E-02, 2.60E-03, 1.69E-02, 7.55E-02, 7.54E-02, 7.35E-02,-1.99E-03
"58","0",1392.00, 7.45E-02, 3.50E-02, 1.95E-02, 2.51E-03, 1.67E-02, 7.45E-02, 7.58E-02, 7.54E-02, 2.33E-03
"58","1",1393.00, 7.57E-02, 3.56E-02, 1.99E-02, 2.50E-03, 1.69E-02, 7.57E-02, 7.69E-02, 7.64E-02, 2.06E-03
"58","2",1394.00, 7.67E-02, 3.61E-02, 2.01E-02, 2.48E-03, 1.71E-02, 7.67E-02, 7.79E-02, 7.72E-02, 1.77E-03
"58","3",1395.00, 7.76E-02, 3.66E-02, 2.04E-02, 2.45E-03, 1.73E-02, 7.76E-02, 7.87E-02, 7.79E-02, 1.47E-03
"58","4",1396.00, 7.84E-02, 3.71E-02, 2.06E-02, 2.42E-03, 1.75E-02, 7.84E-02, 7.93E-02, 7.85E-02, 1.24E-03
"58","5",1397.00, 7.90E-02, 3.74E-02, 2.08E-02, 2.38E-03, 1.76E-02, 7.90E-02, 7.99E-02, 7.90E-02, 1.09E-03
"58","6",1398.00, 7.96E-02, 3.78E-02, 2.09E-02, 2.34E-03, 1.77E-02, 7.96E-02, 8.04E-02, 7.95E-02, 1.02E-03
"58","7",1399.00, 8.01E-02, 3.81E-02, 2.11E-02, 2.30E-03, 1.78E-02, 8.01E-02, 8.10E-02, 8.00E-02, 1.02E-03
"58","8",1400.00, 8.06E-02, 3.84E-02, 2.12E-02, 2.26E-03, 1.79E-02, 8.06E-02, 8.15E-02, 8.06E-02, 1.07E-03
"58","9",1401.00, 8.12E-02, 3.87E-02, 2.14E-02, 2.22E-03, 1.80E-02, 8.12E-02, 8.21E-02, 8.12E-02, 1.16E-03
"58","10",1402.00, 8.18E-02, 3.91E-02, 2.15E-02, 2.18E-03, 1.81E-02, 8.18E-02, 8.27E-02, 8.18E-02, 1.29E-03
"58","11",1403.00, 8.24E-02, 3.95E-02, 2.17E-02, 2.14E-03, 1.82E-02, 8.24E-02, 8.34E-02, 8.26E-02, 1.44E-03
"58","12",1404.00, 8.31E-02, 3.99E-02, 2.19E-02, 2.10E-03, 1.83E-02, 8.31E-02, 8.29E-02, 8.08E-02,-2.42E-03
"58","13",1405.00, 8.19E-02, 3.94E-02, 2.16E-02, 2.01E-03, 1.80E-02, 8.19E-02, 8.17E-02, 7.97E-02,-2.22E-03
"58","14",1406.00, 8.08E-02, 3.89E-02, 2.13E-02, 1.93E-03, 1.78E-02, 8.08E-02, 8.06E-02, 7.87E-02,-2.05E-03
"58","15",1407.00, 7.97E-02, 3.85E-02, 2.10E-02, 1.84E-03, 1.75E-02, 7.97E-02, 7.96E-02, 7.77E-02,-1.90E-03
"58","16",1408.00, 7.88E-02, 3.81E-02, 2.08E-02, 1.77E-03, 1.73E-02, 7.88E-02, 7.87E-02, 7.69E-02,-1.79E-03
"58","17",1409.00, 7.79E-02, 3.77E-02, 2.05E-02, 1.69E-03, 1.71E-02, 7.79E-02, 7.78E-02, 7.60E-02,-1.72E-03
"58","18",1410.00, 7.70E-02, 3.73E-02, 2.03E-02, 1.62E-03, 1.69E-02, 7.70E-02, 7.69E-02, 7.52E-02,-1.68E-03
"58","19",1411.00, 7.61E-02, 3.70E-02, 2.01E-02, 1.55E-03, 1.66E-02, 7.61E-02, 7.61E-02, 7.43E-02,-1.69E-03
"58","20",1412.00, 7.53E-02, 3.66E-02, 1.99E-02, 1.48E-03, 1.64E-02, 7.53E-02, 7.52E-02, 7.35E-02,-1.72E-03
"58","21",1413.00, 7.44E-02, 3.63E-02, 1.97E-02, 1.41E-03, 1.62E-02, 7.44E-02, 7.43E-02, 7.26E-02,-1.77E-03
"58","22",1414.00, 7.35E-02, 3.59E-02, 1.94E-02, 1.34E-03, 1.60E-02, 7.35E-02, 7.34E-02, 7.16E-02,-1.84E-03
"58","23",1415.00, 7.25E-02, 3.55E-02, 1.92E-02, 1.27E-03, 1.58E-02, 7.25E-02, 7.24E-02, 7.06E-02,-1.91E-03
"59","0",1416.00, 7.16E-02, 3.51E-02, 1.89E-02, 1.20E-03, 1.56E-02, 7.16E-02, 7.29E-02, 7.25E-02, 2.42E-03
"59","1",1417.00, 7.28E-02, 3.57E-02, 1.93E-02, 1.17E-03, 1.58E-02, 7.28E-02, 7.40E-02, 7.36E-02, 2.09E-03
"59","2",1418.00, 7.39E-02, 3.63E-02, 1.96E-02, 1.14E-03, 1.60E-02, 7.39E-02, 7.50E-02, 7.44E-02, 1.78E-03
"59","3",1419.00, 7.48E-02, 3.68E-02, 1.98E-02, 1.10E-03, 1.62E-02, 7.48E-02, 7.58E-02, 7.51E-02, 1.47E-03
"59","4",1420.00, 7.55E-02, 3.73E-02, 2.00E-02, 1.06E-03, 1.63E-02, 7.55E-02, 7.64E-02, 7.57E-02, 1.25E-03
"59","5",1421.00, 7.62E-02, 3.77E-02, 2.02E-02, 1.01E-03, 1.65E-02, 7.62E-02, 7.70E-02, 7.62E-02, 1.12E-03
"59","6",1422.00, 7.67E-02, 3.80E-02, 2.04E-02, 9.66E-04, 1.66E-02, 7.67E-02, 7.76E-02, 7.68E-02, 1.05E-03
"59","7",1423.00, 7.73E-02, 3.83E-02, 2.05E-02, 9.19E-04, 1.67E-02, 7.73E-02, 7.81E-02, 7.73E-02, 1.05E-03
"59","8",1424.00, 7.78E-02, 3.87E-02, 2.07E-02, 8.71E-04, 1.67E-02, 7.78E-02, 7.86E-02, 7.78E-02, 1.10E-03
"59","9",1425.00, 7.84E-02, 3.90E-02, 2.08E-02, 8.22E-04, 1.68E-02, 7.84E-02, 7.92E-02, 7.85E-02, 1.19E-03
"59","10",1426.00, 7.90E-02, 3.94E-02, 2.10E-02, 7.73E-04, 1.70E-02, 7.90E-02, 7.99E-02, 7.91E-02, 1.31E-03
"59","11",1427.00, 7.96E-02, 3.98E-02, 2.12E-02, 7.23E-04, 1.71E-02, 7.96E-02, 8.06E-02, 7.99E-02, 1.45E-03
"59","12",1428.00, 8.04E-02, 4.02E-02, 2.14E-02, 6.73E-04, 1.72E-02, 8.04E-02, 8.01E-02, 7.81E-02,-2.35E-03
"59","13",1429.00, 7.92E-02, 3.97E-02, 2.11E-02, 6.08E-04, 1.69E-02, 7.92E-02, 7.89E-02, 7.71E-02,-2.16E-03
"59","14",1430.00, 7.81E-02, 3.92E-02, 2.08E-02, 5.44E-04, 1.67E-02, 7.81E-02, 7.79E-02, 7.61E-02,-1.99E-03
"59","15",1431.00, 7.71E-02, 3.88E-02, 2.05E-02, 4.83E-04, 1.64E-02, 7.71E-02, 7.69E-02, 7.52E-02,-1.85E-03
"59","16",1432.00, 7.61E-02, 3.84E-02, 2.03E-02, 4.24E-04, 1.62E-02, 7.61E-02, 7.60E-02, 7.43E-02,-1.74E-03
"59","17",1433.00, 7.52E-02, 3.80E-02, 2.00E-02, 3.66E-04, 1.60E-02, 7.52E-02, 7.51E-02, 7.35E-02,-1.67E-03
"59","18",1434.00, 7.44E-02, 3.76E-02, 1.98E-02, 3.10E-04, 1.58E-02, 7.44E-02, 7.43E-02, 7.27E-02,-1.63E-03
"59","19",1435.00, 7.36E-02, 3.73E-02, 1.96E-02, 2.55E-04, 1.56E-02, 7.36E-02, 7.35E-02, 7.19E-02,-1.63E-03
"59","20",1436.00, 7.27E-02, 3.69E-02, 1.94E-02, 2.01E-04, 1.54E-02, 7.27E-02, 7.26E-02, 7.10E-02,-1.65E-03
"59","21",1437.00, 7.19E-02, 3.65E-02, 1.92E-02, 1.48E-04, 1.52E-02, 7.19E-02, 7.17E-02, 7.02E-02,-1.70E-03
"59","22",1438.00, 7.10E-02, 3.62E-02, 1.89E-02, 9.61E-05, 1.50E-02, 7.10E-02, 7.08E-02, 6.93E-02,-1.75E-03
"59","23",1439.00, 7.01E-02, 3.58E-02, 1.87E-02, 4.56E-05, 1.48E-02, 7.01E-02, 6.99E-02, 6.84E-02,-1.71E-03
"60","0",1440.00, 6.93E-02, 3.54E-02, 1.85E-02, 0.00E+00, 1.46E-02, 6.93E-02, 7.03E-02, 7.08E-02, 2.63E-03
"60","1",1441.00, 7.06E-02, 3.61E-02, 1.88E-02, 0.00E+00, 1.49E-02, 7.06E-02, 7.13E-02, 7.20E-02, 2.12E-03
"60","2",1442.00, 7.17E-02, 3.66E-02, 1.91E-02, 0.00E+00, 1.51E-02, 7.17E-02, 7.23E-02, 7.29E-02, 1.86E-03
"60","3",1443.00, 7.26E-02, 3.71E-02, 1.94E-02, 0.00E+00, 1.53E-02, 7.26E-02, 7.32E-02, 7.37E-02, 1.55E-03
"60","4",1444.00, 7.34E-02, 3.75E-02, 1.96E-02, 0.00E+00, 1.55E-02, 7.34E-02, 7.39E-02, 7.43E-02, 1.33E-03
"60","5",1445.00, 7.41E-02, 3.79E-02, 1.98E-02, 0.00E+00, 1.56E-02, 7.41E-02, 7.45E-02, 7.49E-02, 1.19E-03
"60","6",1446.00, 7.47E-02, 3.82E-02, 1.99E-02, 0.00E+00, 1.58E-02, 7.47E-02, 7.51E-02, 7.54E-02, 1.13E-03
"60","7",1447.00, 7.53E-02, 3.85E-02, 2.01E-02, 0.00E+00, 1.59E-02, 7.53E-02, 7.56E-02, 7.60E-02, 1.12E-03
"60","8",1448.00, 7.58E-02, 3.88E-02, 2.02E-02, 0.00E+00, 1.60E-02, 7.58E-02, 7.62E-02, 7.66E-02, 1.16E-03
"60","9",1449.00, 7.64E-02, 3.91E-02, 2.04E-02, 0.00E+00, 1.61E-02, 7.64E-02, 7.68E-02, 7.73E-02, 1.25E-03
"60","10",1450.00, 7.71E-02, 3.94E-02, 2.06E-02, 0.00E+00, 1.63E-02, 7.71E-02, 7.75E-02, 7.80E-02, 1.37E-03
"60","11",1451.00, 7.78E-02, 3.97E-02, 2.08E-02, 0.00E+00, 1.64E-02, 7.78E-02, 7.83E-02, 7.88E-02, 1.51E-03
"60","12",1452.00, 7.85E-02, 4.01E-02, 2.10E-02, 0.00E+00, 1.66E-02, 7.85E-02, 7.78E-02, 7.71E-02,-2.18E-03
"60","13",1453.00, 7.74E-02, 3.96E-02, 2.07E-02, 0.00E+00, 1.63E-02, 7.74E-02, 7.67E-02, 7.61E-02,-1.99E-03
"60","14",1454.00, 7.64E-02, 3.90E-02, 2.04E-02, 0.00E+00, 1.61E-02, 7.64E-02, 7.58E-02, 7.52E-02,-1.82E-03
"60","15",1455.00, 7.55E-02, 3.86E-02, 2.02E-02, 0.00E+00, 1.59E-02, 7.55E-02, 7.49E-02, 7.44E-02,-1.68E-03
"60","16",1456.00, 7.46E-02, 3.81E-02, 1.99E-02, 0.00E+00, 1.57E-02, 7.46E-02, 7.41E-02, 7.36E-02,-1.58E-03
"60","17",1457.00, 7.38E-02, 3.77E-02, 1.97E-02, 0.00E+00, 1.56E-02, 7.38E-02, 7.33E-02, 7.28E-02,-1.51E-03
"60","18",1458.00, 7.31E-02, 3.73E-02, 1.95E-02, 0.00E+00, 1.54E-02, 7.31E-02, 7.26E-02, 7.21E-02,-1.48E-03
"60","19",1459.00, 7.23E-02, 3.69E-02, 1.93E-02, 0.00E+00, 1.53E-02, 7.23E-02, 7.18E-02, 7.13E-02,-1.48E-03
"60","20",1460.00, 7.16E-02, 3.66E-02, 1.91E-02, 0.00E+00, 1.51E-02, 7.16E-02, 7.11E-02, 7.06E-02,-1.51E-03
"60","21",1461.00, 7.08E-02, 3.62E-02, 1.89E-02, 0.00E+00, 1.49E-02, 7.08E-02, 7.03E-02, 6.98E-02,-1.56E-03
"60","22",1462.00, 7.00E-02, 3.58E-02, 1.87E-02, 0.00E+00, 1.48E-02, 7.00E-02, 6.95E-02, 6.89E-02,-1.63E-03
"60","23",1463.00, 6.92E-02, 3.53E-02, 1.85E-02, 0.00E+00, 1.46E-02, 6.92E-02, 6.86E-02, 6.80E-02,-1.70E-03
"61","0",1464.00, 6.83E-02, 3.49E-02, 1.82E-02, 0.00E+00, 1.44E-02, 6.83E-02, 6.92E-02, 7.00E-02, 2.57E-03
